- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/1_class/6_in_clusters.argos experiments/1_class/7_in_clusters.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
4107 -1.0000 -0.6667 0.3333 1.0000 0.6667 0.6667 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 375093527.336 203140030.696 30939193.539 22464929.911 48689661.443 70705631.394 137112066.719 43048664.000 96468616.472 97734076.646 3430778.287 2878504.186 5485635.524 10761287.767 22840002.751 14679060.404 17542546.664 26152447.556 21201970.124 2455183.141 5775388.877 62177620.780 58555524.699 56290675.427 166376917.594 3779137.855 50702032.704 23036900.475 
4108 -1.0000 -0.6667 0.3333 1.0000 0.6667 1.0000 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 375093527.336 203140030.696 30939193.539 22464929.911 48689661.443 70705631.394 137112066.719 43048664.000 101505339.181 97734076.646 3430778.287 2878504.186 5485635.524 10761287.767 22840002.751 14679060.404 17542546.664 26152447.556 21201970.124 2455183.141 5775388.877 62177620.780 58555524.699 56290675.427 166376917.594 3779137.855 50702032.704 23036900.475 
4109 -1.0000 -0.6667 0.3333 1.0000 1.0000 -1.0000 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 2159053526.801 2175515407.835 216001192.085 498902645.775 503252721.871 797574247.833 629298204.662 1048892016.688 955134968.840 635906355.872 29278084.683 380155115.267 372696532.481 33413724.876 146131385.029 33008163.160 230231918.143 351412881.235 198829817.360 -13342093.212 182954029.252 674416354.961 1188706432.786 1171067318.859 76571766.774 28051229.047 -15337743.617 39301177.134 
4110 -1.0000 -0.6667 0.3333 1.0000 1.0000 -0.6667 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 2159053526.801 2175515407.835 216001192.085 498902645.775 503252721.871 797574247.833 629298204.662 1048892016.688 955134968.840 635906355.872 29278084.683 380155115.267 372696532.481 33413724.876 146131385.029 33008163.160 230231918.143 351412881.235 198829817.360 -13342093.212 182954029.252 674416354.961 1188706432.786 1171067318.859 76571766.774 28051229.047 -15337743.617 39301177.134 
4111 -1.0000 -0.6667 0.3333 1.0000 1.0000 -0.3333 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 2159053526.801 2175515407.835 216001192.085 498902645.775 503252721.871 797574247.833 629298204.662 1048892016.688 955134968.840 635906355.872 29278084.683 380155115.267 372696532.481 33413724.876 146131385.029 33008163.160 230231918.143 351412881.235 198829817.360 -13342093.212 182954029.252 674416354.961 1188706432.786 1171067318.859 76571766.774 28051229.047 -15337743.617 39301177.134 
4112 -1.0000 -0.6667 0.3333 1.0000 1.0000 0.0000 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 2159053526.801 2175515407.835 216001192.085 498902645.775 503252721.871 797574247.833 629298204.662 1048892016.688 955134968.840 635906355.872 29278084.683 380155115.267 372696532.481 33413724.876 146131385.029 33008163.160 230231918.143 351412881.235 198829817.360 -13342093.212 182954029.252 674416354.961 1188706432.786 1171067318.859 76571766.774 28051229.047 -15337743.617 39301177.134 
4113 -1.0000 -0.6667 0.3333 1.0000 1.0000 0.3333 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 2159053526.801 2175515407.835 216001192.085 498902645.775 503252721.871 797574247.833 629298204.662 1048892016.688 955134968.840 635906355.872 29278084.683 380155115.267 372696532.481 33413724.876 146131385.029 33008163.160 230231918.143 351412881.235 198829817.360 -13342093.212 182954029.252 674416354.961 1188706432.786 1171067318.859 76571766.774 28051229.047 -15337743.617 39301177.134 
4114 -1.0000 -0.6667 0.3333 1.0000 1.0000 0.6667 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 2159053526.801 2175515407.835 216001192.085 498902645.775 503252721.871 797574247.833 629298204.662 1048892016.688 955134968.840 635906355.872 29278084.683 380155115.267 372696532.481 33413724.876 146131385.029 33008163.160 230231918.143 351412881.235 198829817.360 -13342093.212 182954029.252 674416354.961 1188706432.786 1171067318.859 76571766.774 28051229.047 -15337743.617 39301177.134 
4115 -1.0000 -0.6667 0.3333 1.0000 1.0000 1.0000 1599214810.734 2116967456.431 971257546.826 877011065.690 1040019694.822 935499892.977 1350982743.282 1089978425.087 1702415021.489 1288258951.644 2159053526.801 2175515407.835 216001192.085 498902645.775 503252721.871 797574247.833 629298204.662 1048892016.688 955134968.840 635906355.872 29278084.683 380155115.267 372696532.481 33413724.876 146131385.029 33008163.160 230231918.143 351412881.235 198829817.360 -13342093.212 182954029.252 674416354.961 1188706432.786 1171067318.859 76571766.774 28051229.047 -15337743.617 39301177.134 
4116 -1.0000 -0.6667 0.6667 -1.0000 -1.0000 -1.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 2649641968.174 2082319719.510 806731976.880 932052418.069 1122407985.052 1223899215.854 1382356427.961 1358500603.823 1411548223.171 1310938876.292 372843677.831 300884917.542 376038571.575 676387562.404 639660377.602 655850187.179 747937547.443 816736270.591 833247769.770 451145356.697 202713379.749 1321163578.456 1474950743.112 1585432963.394 323889438.768 313771050.663 827262197.677 750790089.658 
4117 -1.0000 -0.6667 0.6667 -1.0000 -1.0000 -0.6667 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 2649641968.174 2082319719.510 806731976.880 932052418.069 1122407985.052 1223899215.854 1382356427.961 1358500603.823 1411548223.171 1310938876.292 372843677.831 300884917.542 376038571.575 676387562.404 639660377.602 655850187.179 747937547.443 816736270.591 833247769.770 451145356.697 202713379.749 1321163578.456 1474950743.112 1585432963.394 323889438.768 313771050.663 827262197.677 750790089.658 
4118 -1.0000 -0.6667 0.6667 -1.0000 -1.0000 -0.3333 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 2649641968.174 2082319719.510 806731976.880 932052418.069 1122407985.052 1223899215.854 1382356427.961 1358500603.823 1411548223.171 1310938876.292 372843677.831 300884917.542 376038571.575 676387562.404 639660377.602 655850187.179 747937547.443 816736270.591 833247769.770 451145356.697 202713379.749 1321163578.456 1474950743.112 1585432963.394 323889438.768 313771050.663 827262197.677 750790089.658 
4119 -1.0000 -0.6667 0.6667 -1.0000 -1.0000 0.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 2649641968.174 2082319719.510 806731976.880 932052418.069 1122407985.052 1223899215.854 1382356427.961 1358500603.823 1411548223.171 1310938876.292 372843677.831 300884917.542 376038571.575 676387562.404 639660377.602 655850187.179 747937547.443 816736270.591 833247769.770 451145356.697 202713379.749 1321163578.456 1474950743.112 1585432963.394 323889438.768 313771050.663 827262197.677 750790089.658 
4120 -1.0000 -0.6667 0.6667 -1.0000 -1.0000 0.3333 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 2649641968.174 2082319719.510 806731976.880 932052418.069 1122407985.052 1223899215.854 1382356427.961 1358500603.823 1411548223.171 1310938876.292 372843677.831 300884917.542 376038571.575 676387562.404 639660377.602 655850187.179 747937547.443 816736270.591 833247769.770 451145356.697 202713379.749 1321163578.456 1474950743.112 1585432963.394 323889438.768 313771050.663 827262197.677 750790089.658 
4121 -1.0000 -0.6667 0.6667 -1.0000 -1.0000 0.6667 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 2649641968.174 2082319719.510 806731976.880 932052418.069 1122407985.052 1223899215.854 1382356427.961 1358500603.823 1411548223.171 1310938876.292 372843677.831 300884917.542 376038571.575 676387562.404 639660377.602 655850187.179 747937547.443 816736270.591 833247769.770 451145356.697 202713379.749 1321163578.456 1474950743.112 1585432963.394 323889438.768 313771050.663 827262197.677 750790089.658 
4122 -1.0000 -0.6667 0.6667 -1.0000 -1.0000 1.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 2649641968.174 2082319719.510 806731976.880 932052418.069 1122407985.052 1223899215.854 1382356427.961 1358500603.823 1411548223.171 1310938876.292 372843677.831 300884917.542 376038571.575 676387562.404 639660377.602 655850187.179 747937547.443 816736270.591 833247769.770 451145356.697 202713379.749 1321163578.456 1474950743.112 1585432963.394 323889438.768 313771050.663 827262197.677 750790089.658 
4123 -1.0000 -0.6667 0.6667 -1.0000 -0.6667 -1.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 1165909833.481 918495021.013 501710399.239 396980159.310 543977915.656 513707016.389 798131632.663 546128520.989 467569481.119 287318496.806 -166285775.222 18027947.423 29810151.179 262184179.420 109801388.638 263162842.344 68460987.566 332149509.735 305244017.885 81525487.088 -42466706.713 474967884.186 366196255.829 400210424.261 306315107.834 26550449.781 39171632.067 383783132.252 
4124 -1.0000 -0.6667 0.6667 -1.0000 -0.6667 -0.6667 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 1165909833.481 918495021.013 501710399.239 396980159.310 543977915.656 513707016.389 798131632.663 546128520.989 467569481.119 287318496.806 -166285775.222 18027947.423 29810151.179 262184179.420 109801388.638 263162842.344 68460987.566 332149509.735 305244017.885 81525487.088 -42466706.713 474967884.186 366196255.829 400210424.261 306315107.834 26550449.781 39171632.067 383783132.252 
4125 -1.0000 -0.6667 0.6667 -1.0000 -0.6667 -0.3333 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 1165909833.481 918495021.013 501710399.239 396980159.310 543977915.656 513707016.389 798131632.663 546128520.989 467569481.119 287318496.806 -166285775.222 18027947.423 29810151.179 262184179.420 109801388.638 263162842.344 68460987.566 332149509.735 305244017.885 81525487.088 -42466706.713 474967884.186 366196255.829 400210424.261 306315107.834 26550449.781 39171632.067 383783132.252 
4126 -1.0000 -0.6667 0.6667 -1.0000 -0.6667 0.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 1165909833.481 918495021.013 501710399.239 396980159.310 543977915.656 513707016.389 798131632.663 546128520.989 467569481.119 287318496.806 -166285775.222 18027947.423 29810151.179 262184179.420 109801388.638 263162842.344 68460987.566 332149509.735 305244017.885 81525487.088 -42466706.713 474967884.186 366196255.829 400210424.261 306315107.834 26550449.781 39171632.067 383783132.252 
4127 -1.0000 -0.6667 0.6667 -1.0000 -0.6667 0.3333 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 1165909833.481 918495021.013 501710399.239 396980159.310 543977915.656 513707016.389 798131632.663 546128520.989 467569481.119 287318496.806 -166285775.222 18027947.423 29810151.179 262184179.420 109801388.638 263162842.344 68460987.566 332149509.735 305244017.885 81525487.088 -42466706.713 474967884.186 366196255.829 400210424.261 306315107.834 26550449.781 39171632.067 383783132.252 
4128 -1.0000 -0.6667 0.6667 -1.0000 -0.6667 0.6667 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 1165909833.481 918495021.013 501710399.239 396980159.310 543977915.656 513707016.389 798131632.663 546128520.989 467569481.119 287318496.806 -166285775.222 18027947.423 29810151.179 262184179.420 109801388.638 263162842.344 68460987.566 332149509.735 305244017.885 81525487.088 -42466706.713 474967884.186 366196255.829 400210424.261 306315107.834 26550449.781 39171632.067 383783132.252 
4129 -1.0000 -0.6667 0.6667 -1.0000 -0.6667 1.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 1165909833.481 918495021.013 501710399.239 396980159.310 543977915.656 513707016.389 798131632.663 546128520.989 467569481.119 287318496.806 -166285775.222 18027947.423 29810151.179 262184179.420 109801388.638 263162842.344 68460987.566 332149509.735 305244017.885 81525487.088 -42466706.713 474967884.186 366196255.829 400210424.261 306315107.834 26550449.781 39171632.067 383783132.252 
4130 -1.0000 -0.6667 0.6667 -1.0000 -0.3333 -1.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 817662957.309 862761954.931 490732897.209 240100256.037 642969235.554 413988776.396 667296745.627 617881513.670 455129720.161 363812539.931 -27504690.620 2166596.363 29206471.339 71005659.395 154443222.973 199167331.234 174638703.738 50969772.271 111435396.650 8139508.607 -35983796.980 421155325.635 211684515.325 390914720.943 155566076.919 124811419.256 114162173.834 264829154.504 
4131 -1.0000 -0.6667 0.6667 -1.0000 -0.3333 -0.6667 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 817662957.309 862761954.931 490732897.209 240100256.037 642969235.554 413988776.396 667296745.627 617881513.670 455129720.161 363812539.931 -27504690.620 2166596.363 29206471.339 71005659.395 154443222.973 199167331.234 174638703.738 50969772.271 111435396.650 8139508.607 -35983796.980 421155325.635 211684515.325 390914720.943 155566076.919 124811419.256 114162173.834 264829154.504 
4132 -1.0000 -0.6667 0.6667 -1.0000 -0.3333 -0.3333 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 817662957.309 862761954.931 490732897.209 240100256.037 642969235.554 413988776.396 667296745.627 617881513.670 455129720.161 363812539.931 -27504690.620 2166596.363 29206471.339 71005659.395 154443222.973 199167331.234 174638703.738 50969772.271 111435396.650 8139508.607 -35983796.980 421155325.635 211684515.325 390914720.943 155566076.919 124811419.256 114162173.834 264829154.504 
4133 -1.0000 -0.6667 0.6667 -1.0000 -0.3333 0.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 817662957.309 862761954.931 490732897.209 240100256.037 642969235.554 413988776.396 667296745.627 617881513.670 455129720.161 363812539.931 -27504690.620 2166596.363 29206471.339 71005659.395 154443222.973 199167331.234 174638703.738 50969772.271 111435396.650 8139508.607 -35983796.980 421155325.635 211684515.325 390914720.943 155566076.919 124811419.256 114162173.834 264829154.504 
4134 -1.0000 -0.6667 0.6667 -1.0000 -0.3333 0.3333 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 817662957.309 862761954.931 490732897.209 240100256.037 642969235.554 413988776.396 667296745.627 617881513.670 455129720.161 363812539.931 -27504690.620 2166596.363 29206471.339 71005659.395 154443222.973 199167331.234 174638703.738 50969772.271 111435396.650 8139508.607 -35983796.980 421155325.635 211684515.325 390914720.943 155566076.919 124811419.256 114162173.834 264829154.504 
4135 -1.0000 -0.6667 0.6667 -1.0000 -0.3333 0.6667 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 817662957.309 862761954.931 490732897.209 240100256.037 642969235.554 413988776.396 667296745.627 617881513.670 455129720.161 363812539.931 -27504690.620 2166596.363 29206471.339 71005659.395 154443222.973 199167331.234 174638703.738 50969772.271 111435396.650 8139508.607 -35983796.980 421155325.635 211684515.325 390914720.943 155566076.919 124811419.256 114162173.834 264829154.504 
4136 -1.0000 -0.6667 0.6667 -1.0000 -0.3333 1.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 817662957.309 862761954.931 490732897.209 240100256.037 642969235.554 413988776.396 667296745.627 617881513.670 455129720.161 363812539.931 -27504690.620 2166596.363 29206471.339 71005659.395 154443222.973 199167331.234 174638703.738 50969772.271 111435396.650 8139508.607 -35983796.980 421155325.635 211684515.325 390914720.943 155566076.919 124811419.256 114162173.834 264829154.504 
4137 -1.0000 -0.6667 0.6667 -1.0000 0.0000 -1.0000 1436780721.402 1660522152.354 905532816.434 772366291.070 985742223.954 759307043.867 1380839545.540 930475824.283 2042954861.268 1194372686.745 986560403.482 771656702.544 499789316.430 310492826.101 547145444.601 467244907.815 597758347.738 520881956.166 278914248.000 280038070.460 -81788644.102 -32472471.928 -608275.970 87584448.273 30220540.529 246196182.754 129641195.272 88127276.435 24554324.582 181214130.171 48424360.663 261145224.236 135026591.230 231675704.965 184920472.692 57336024.692 217741327.279 274158743.099 
